id,pilot,planet,passenger,trip_completed,trip_requested,trip_started,trip_ended,price,pilot_rating,passenger_rating
4265,46,3,425,1,1508239012.0,1508239574.0,1508242808.0,1461.0,5.0,4.0
4266,2,5,141,1,1514278010.0,1514278304.0,1514280312.0,983.0,5.0,2.0
4267,95,5,739,1,1514242946.0,1514243287.0,1514245227.0,781.0,5.0,5.0
4268,96,3,184,1,1505167416.0,1505167917.0,1505171111.0,1158.0,5.0,2.0
4269,25,3,187,1,1509084634.0,1509084695.0,1509087436.0,1022.0,5.0,5.0
4270,71,3,768,1,1514332176.0,1514332390.0,1514333915.0,657.0,4.0,2.0
4271,78,2,981,1,1499292794.0,1499293127.0,1499296220.0,1127.0,5.0,4.0
4272,69,3,469,1,1513726046.0,1513726851.0,1513729407.0,966.0,5.0,5.0
4274,76,3,592,1,1495596988.0,1495597168.0,1495598784.0,684.0,5.0,2.0
4275,93,3,56,1,1507217792.0,1507217861.0,1507220851.0,1366.0,5.0,3.0
4276,55,5,451,1,1510133179.0,1510133916.0,1510137307.0,2031.0,4.0,5.0
4277,22,5,467,1,1513076176.0,1513076509.0,1513079492.0,1363.0,5.0,5.0
4278,55,5,841,1,1514428527.0,1514429168.0,1514432297.0,1138.0,5.0,5.0
4279,47,6,328,1,1510767615.0,1510768235.0,1510770330.0,1331.0,5.0,5.0
4280,51,4,892,1,1507882240.0,1507882661.0,1507883491.0,523.0,4.0,5.0
4281,65,5,956,1,1507869941.0,1507870712.0,1507872898.0,855.0,5.0,3.0
4282,46,3,526,1,1509951749.0,1509952301.0,1509954738.0,931.0,2.0,5.0
4283,7,5,329,1,1512561480.0,1512562337.0,1512563078.0,488.0,5.0,5.0
4284,74,4,556,1,1505522682.0,1505522902.0,1505523609.0,412.0,5.0,1.0
4285,12,6,549,1,1509978799.0,1509979556.0,1509980949.0,743.0,5.0,5.0
4286,15,5,660,1,1513806020.0,1513806271.0,1513807040.0,430.0,5.0,4.0
4287,22,5,946,1,1514309370.0,1514310040.0,1514312384.0,1465.0,5.0,5.0
4288,12,6,127,1,1514186466.0,1514187027.0,1514188413.0,615.0,5.0,5.0
4289,4,3,810,1,1506091195.0,1506091611.0,1506092895.0,700.0,5.0,4.0
4290,46,3,639,1,1508416176.0,1508416459.0,1508417241.0,504.0,4.0,5.0
4291,25,3,103,1,1510081072.0,1510081375.0,1510082089.0,478.0,5.0,5.0
4292,5,3,277,1,1514344218.0,1514344399.0,1514346566.0,850.0,5.0,4.0
4293,12,6,454,1,1513709037.0,1513709615.0,1513710811.0,666.0,5.0,5.0
4294,72,3,506,1,1511493426.0,1511494302.0,1511495506.0,561.0,5.0,1.0
4295,1,2,989,1,1514150077.0,1514150243.0,1514150875.0,389.0,5.0,5.0
4296,29,3,867,1,1501699081.0,1501699862.0,1501702638.0,1282.0,2.0,5.0
4297,65,5,217,1,1502100164.0,1502100267.0,1502103225.0,1353.0,5.0,5.0
4298,7,5,457,1,1504021360.0,1504022132.0,1504025397.0,1473.0,5.0,3.0
4299,57,3,720,1,1502733171.0,1502733366.0,1502735860.0,1546.0,5.0,4.0
4301,74,4,424,1,1513698301.0,1513698990.0,1513702040.0,1389.0,5.0,5.0
4302,71,3,971,1,1508842299.0,1508842461.0,1508845969.0,1568.0,5.0,5.0
4303,11,3,115,1,1504080597.0,1504081316.0,1504082283.0,577.0,5.0,5.0
4304,76,3,631,1,1511113367.0,1511114119.0,1511116275.0,1364.0,5.0,3.0
4305,56,3,37,1,1513876779.0,1513877351.0,1513878179.0,647.0,5.0,5.0
4306,29,3,174,1,1510913007.0,1510913229.0,1510915970.0,1268.0,5.0,5.0
4307,43,1,520,1,1514274056.0,1514274875.0,1514277158.0,884.0,5.0,5.0
4308,5,3,252,1,1513387741.0,1513387976.0,1513388296.0,295.0,5.0,5.0
4309,35,2,554,1,1513817402.0,1513817835.0,1513819301.0,639.0,1.0,5.0
4310,70,4,148,1,1513034254.0,1513034665.0,1513036262.0,679.0,5.0,5.0
4311,69,3,293,1,1504456597.0,1504457290.0,1504459106.0,908.0,5.0,5.0
4312,14,2,188,1,1514431212.0,1514431752.0,1514433070.0,595.0,5.0,5.0
4313,25,3,972,1,1508729548.0,1508730140.0,1508732753.0,983.0,5.0,5.0
4314,55,5,784,1,1510650867.0,1510651411.0,1510654043.0,1621.0,5.0,5.0
4315,76,3,103,1,1509895617.0,1509896324.0,1509899159.0,1305.0,1.0,2.0
4316,22,5,437,1,1505895057.0,1505895580.0,1505897058.0,776.0,5.0,5.0
4317,58,3,273,1,1513650227.0,1513650571.0,1513653714.0,1142.0,5.0,5.0
4318,76,3,870,1,1511816108.0,1511816613.0,1511819655.0,1112.0,5.0,1.0
4319,6,3,318,1,1512288589.0,1512289218.0,1512292348.0,1420.0,4.0,5.0
4320,35,2,321,1,1512154930.0,1512155077.0,1512155739.0,458.0,5.0,3.0
4321,38,2,522,1,1513465461.0,1513466311.0,1513469129.0,1045.0,5.0,5.0
4322,22,5,552,1,1503009159.0,1503009400.0,1503012877.0,1243.0,5.0,5.0
4323,93,3,557,1,1509946197.0,1509946329.0,1509948591.0,878.0,5.0,5.0
4324,54,6,756,1,1503929576.0,1503929655.0,1503932476.0,1300.0,3.0,5.0
4325,35,2,773,1,1514100456.0,1514100671.0,1514102008.0,601.0,5.0,5.0
4327,71,3,282,1,1511857462.0,1511858089.0,1511860232.0,1035.0,5.0,1.0
4328,74,4,534,1,1513848396.0,1513848783.0,1513850313.0,1026.0,5.0,5.0
4329,29,3,663,1,1500383189.0,1500383519.0,1500386851.0,1499.0,5.0,2.0
4330,5,3,219,1,1514640525.0,1514640962.0,1514642381.0,753.0,5.0,5.0
4331,5,3,310,1,1512823555.0,1512823674.0,1512826023.0,1116.0,5.0,5.0
4332,22,5,840,1,1501882812.0,1501883687.0,1501886306.0,985.0,5.0,5.0
4333,38,2,472,1,1512610966.0,1512611208.0,1512613386.0,853.0,5.0,5.0
4334,56,3,15,1,1513746272.0,1513746682.0,1513748930.0,874.0,1.0,3.0
4335,60,1,681,1,1513027290.0,1513027625.0,1513028331.0,411.0,2.0,5.0
4336,71,3,572,1,1513675272.0,1513675978.0,1513678914.0,1785.0,3.0,5.0
4337,96,3,966,1,1507009523.0,1507009695.0,1507010742.0,514.0,5.0,2.0
4338,7,5,539,1,1513988658.0,1513988821.0,1513990524.0,710.0,4.0,4.0
4339,96,3,224,1,1498119080.0,1498119142.0,1498121963.0,1300.0,5.0,1.0
4341,55,5,505,1,1509105034.0,1509105919.0,1509106918.0,589.0,5.0,3.0
4342,47,6,563,1,1514760386.0,1514761122.0,1514763580.0,937.0,5.0,2.0
4343,14,2,479,1,1503633985.0,1503634052.0,1503634703.0,395.0,5.0,5.0
4344,76,3,99,1,1500880052.0,1500880261.0,1500881020.0,427.0,4.0,1.0
4345,29,3,622,1,1514032814.0,1514033039.0,1514034097.0,612.0,5.0,5.0
4346,12,6,859,1,1514756662.0,1514756857.0,1514757408.0,365.0,5.0,4.0
4347,56,3,221,1,1514072691.0,1514073522.0,1514076097.0,972.0,5.0,5.0
4348,2,5,921,1,1513376199.0,1513376261.0,1513377263.0,500.0,5.0,5.0
4349,51,4,25,1,1510347761.0,1510348295.0,1510348649.0,306.0,5.0,5.0
4351,7,5,616,1,1499133478.0,1499133651.0,1499136409.0,1027.0,5.0,1.0
4352,85,3,677,1,1502642004.0,1502642708.0,1502643836.0,639.0,5.0,2.0
4353,93,3,618,1,1514168514.0,1514169277.0,1514170102.0,447.0,1.0,5.0
4354,51,4,137,1,1498353482.0,1498353715.0,1498354148.0,329.0,1.0,5.0
4355,5,3,453,1,1512797035.0,1512797557.0,1512797901.0,303.0,5.0,5.0
4356,93,3,138,1,1512768096.0,1512768325.0,1512769974.0,694.0,1.0,5.0
4357,4,3,224,1,1494882410.0,1494883038.0,1494883947.0,472.0,2.0,5.0
4358,7,5,566,1,1501850357.0,1501850580.0,1501852503.0,949.0,2.0,4.0
4359,57,3,249,1,1508112728.0,1508113084.0,1508114544.0,637.0,5.0,5.0
4360,96,3,111,1,1498372716.0,1498373389.0,1498373692.0,290.0,5.0,5.0
4361,14,2,196,1,1506389683.0,1506390285.0,1506393482.0,1159.0,4.0,2.0
4362,93,3,827,1,1514616452.0,1514617190.0,1514619126.0,780.0,5.0,5.0
4363,43,1,418,1,1512145352.0,1512146016.0,1512149267.0,1467.0,5.0,5.0
4364,35,2,667,1,1514710820.0,1514711178.0,1514711538.0,394.0,5.0,5.0
4365,96,3,345,1,1504942822.0,1504943098.0,1504945481.0,914.0,5.0,5.0
4366,15,5,671,1,1511570864.0,1511571419.0,1511574905.0,1245.0,5.0,5.0
4367,96,3,753,1,1509180157.0,1509180448.0,1509181018.0,422.0,1.0,3.0
4369,74,4,648,1,1513300171.0,1513300753.0,1513303610.0,1057.0,5.0,5.0
4370,38,2,896,1,1514544580.0,1514544869.0,1514548300.0,1538.0,4.0,2.0
4371,60,1,665,1,1511018585.0,1511018895.0,1511020906.0,984.0,5.0,5.0
4372,55,5,877,1,1509212701.0,1509212986.0,1509215741.0,1687.0,5.0,5.0
4373,7,5,160,1,1497351957.0,1497352158.0,1497353196.0,604.0,5.0,5.0
4374,11,3,319,1,1513949533.0,1513950138.0,1513950608.0,383.0,5.0,4.0
4376,1,2,163,1,1514702801.0,1514703337.0,1514704115.0,433.0,5.0,5.0
4377,96,3,568,1,1501076837.0,1501077311.0,1501080229.0,1338.0,5.0,5.0
4378,22,5,122,1,1511423920.0,1511424288.0,1511425050.0,428.0,4.0,5.0
4379,8,3,649,1,1514196017.0,1514196684.0,1514198999.0,1102.0,5.0,3.0
4380,15,5,287,1,1513799708.0,1513799774.0,1513800551.0,503.0,2.0,5.0
4381,43,1,828,1,1511668441.0,1511669090.0,1511671999.0,1072.0,5.0,5.0
4382,6,3,10,1,1511817362.0,1511817957.0,1511820371.0,924.0,5.0,5.0
4383,14,2,764,1,1500211288.0,1500212019.0,1500214681.0,1238.0,5.0,5.0
4384,95,5,760,1,1514517042.0,1514517559.0,1514517871.0,293.0,5.0,4.0
4385,42,3,887,1,1512342806.0,1512343323.0,1512344991.0,700.0,5.0,5.0
4386,1,2,43,1,1513930931.0,1513931722.0,1513932731.0,593.0,5.0,5.0
4387,46,3,73,1,1510118487.0,1510118594.0,1510120932.0,901.0,5.0,5.0
4388,11,3,992,1,1514475368.0,1514475929.0,1514477677.0,881.0,4.0,5.0
4389,69,3,679,1,1511311511.0,1511312340.0,1511314544.0,861.0,5.0,2.0
4390,69,3,121,1,1504446435.0,1504446599.0,1504449970.0,1514.0,5.0,5.0
4391,65,5,692,1,1514600214.0,1514600733.0,1514601989.0,576.0,5.0,5.0
4392,58,3,475,1,1511354008.0,1511354829.0,1511355188.0,340.0,5.0,5.0
4393,93,3,820,1,1507905476.0,1507906111.0,1507906483.0,345.0,4.0,5.0
4394,6,3,515,1,1506018326.0,1506018905.0,1506019708.0,513.0,5.0,5.0
4395,74,4,795,1,1509307104.0,1509307283.0,1509309633.0,1116.0,1.0,2.0
4396,22,5,786,1,1506212052.0,1506212791.0,1506214758.0,790.0,5.0,1.0
4397,43,1,936,1,1507966071.0,1507966545.0,1507968348.0,740.0,5.0,5.0
4398,29,3,620,1,1511381946.0,1511382583.0,1511384874.0,887.0,5.0,5.0
4399,65,5,302,1,1506799647.0,1506800412.0,1506801328.0,557.0,5.0,5.0
4401,71,3,527,1,1507822575.0,1507823262.0,1507826352.0,1405.0,5.0,5.0
4402,76,3,352,1,1508620835.0,1508620906.0,1508623876.0,1090.0,2.0,5.0
4403,60,1,33,0,1509203499.0,1509204200.0,1509207688.0,1560.0,3.0,1.0
4404,12,6,953,1,1511996317.0,1511997048.0,1511999996.0,1084.0,2.0,5.0
4405,6,3,605,1,1514305029.0,1514305882.0,1514307884.0,980.0,1.0,3.0
4406,2,5,451,1,1509854808.0,1509855047.0,1509856761.0,714.0,5.0,2.0
4407,46,3,272,1,1514396279.0,1514396549.0,1514398283.0,1136.0,5.0,5.0
4408,55,5,932,1,1509890502.0,1509890996.0,1509891848.0,532.0,5.0,5.0
4409,95,5,38,0,1514330255.0,1514330330.0,1514332238.0,772.0,5.0,2.0
4410,14,2,327,1,1513222442.0,1513222815.0,1513224840.0,807.0,5.0,5.0
4411,8,3,844,1,1508987638.0,1508987769.0,1508989655.0,765.0,5.0,1.0
4412,1,2,210,1,1514346548.0,1514346745.0,1514347510.0,429.0,4.0,5.0
4413,70,4,766,1,1511918997.0,1511919488.0,1511923057.0,1270.0,2.0,4.0
4414,51,4,794,1,1513354213.0,1513355079.0,1513355622.0,411.0,5.0,5.0
4415,78,2,155,1,1513049786.0,1513050215.0,1513053053.0,1051.0,5.0,1.0
4416,25,3,15,1,1508493468.0,1508493645.0,1508495883.0,1408.0,1.0,5.0
4417,54,6,162,1,1511568785.0,1511568886.0,1511571882.0,1098.0,5.0,5.0
4418,13,5,646,1,1507365211.0,1507365791.0,1507368705.0,1336.0,5.0,5.0
4419,74,4,647,1,1510622734.0,1510623327.0,1510625491.0,849.0,5.0,5.0
4420,69,3,459,1,1510260758.0,1510261599.0,1510263793.0,858.0,5.0,5.0
4421,7,5,126,1,1513414505.0,1513414897.0,1513417322.0,1145.0,5.0,5.0
4422,43,1,749,1,1498093790.0,1498094566.0,1498096808.0,872.0,4.0,5.0
4423,7,5,92,1,1514585845.0,1514586578.0,1514589534.0,1086.0,1.0,5.0
4425,93,3,161,0,1497251945.0,1497252535.0,1497255144.0,982.0,4.0,5.0
4426,54,6,449,1,1504370166.0,1504370793.0,1504372015.0,676.0,5.0,5.0
4427,65,5,80,1,1506429758.0,1506430524.0,1506431230.0,475.0,5.0,2.0
4428,46,3,88,1,1512997863.0,1512998619.0,1513000405.0,896.0,5.0,5.0
4429,85,3,943,1,1510019477.0,1510019684.0,1510022622.0,1081.0,4.0,5.0
4430,42,3,99,1,1499392125.0,1499392226.0,1499395741.0,1254.0,5.0,3.0
4431,29,3,826,1,1514144224.0,1514144331.0,1514144717.0,350.0,5.0,2.0
4432,70,4,195,1,1495021841.0,1495022497.0,1495023626.0,640.0,5.0,5.0
4433,96,3,557,1,1509773296.0,1509773705.0,1509775741.0,810.0,5.0,5.0
4434,65,5,840,1,1507696585.0,1507697396.0,1507700174.0,1033.0,2.0,5.0
4435,74,4,399,1,1507370374.0,1507371198.0,1507372432.0,866.0,5.0,5.0
4436,42,3,286,1,1506043662.0,1506044090.0,1506047102.0,1103.0,5.0,5.0
4437,11,3,970,1,1505656224.0,1505656773.0,1505657178.0,357.0,4.0,5.0
4438,29,3,423,1,1506937097.0,1506937481.0,1506939567.0,1326.0,5.0,1.0
4439,25,3,64,1,1511437128.0,1511437409.0,1511439602.0,1055.0,5.0,1.0
4440,42,3,592,1,1513467005.0,1513467106.0,1513470049.0,1082.0,5.0,5.0
4441,47,6,740,1,1511945706.0,1511946455.0,1511948732.0,1088.0,5.0,1.0
4442,70,4,836,1,1493412632.0,1493412980.0,1493414746.0,729.0,5.0,4.0
4443,58,3,879,1,1509554038.0,1509554252.0,1509557138.0,1325.0,4.0,5.0
4444,38,2,722,1,1513881796.0,1513882060.0,1513883092.0,602.0,3.0,5.0
4445,76,3,703,1,1499396410.0,1499397181.0,1499400490.0,1192.0,5.0,5.0
4446,57,3,680,1,1514552653.0,1514553426.0,1514555285.0,925.0,3.0,5.0
4447,38,2,275,1,1512703282.0,1512703777.0,1512707196.0,1225.0,5.0,5.0
4448,69,3,783,1,1510663168.0,1510663337.0,1510665215.0,932.0,1.0,5.0
4449,71,3,580,1,1514674038.0,1514674583.0,1514675387.0,441.0,5.0,5.0
4450,57,3,204,1,1512442842.0,1512442980.0,1512443828.0,454.0,3.0,2.0
4451,15,5,978,1,1512201760.0,1512202564.0,1512204790.0,1068.0,4.0,5.0
4452,25,3,824,1,1510113033.0,1510113706.0,1510114052.0,303.0,5.0,5.0
4453,12,6,383,1,1508460664.0,1508461234.0,1508463771.0,961.0,1.0,5.0
4454,95,5,141,1,1514670854.0,1514671120.0,1514673675.0,966.0,5.0,5.0
4455,4,3,517,1,1510188724.0,1510189059.0,1510190002.0,482.0,4.0,3.0
4456,85,3,105,1,1494613511.0,1494613918.0,1494615248.0,718.0,2.0,3.0
4457,4,3,170,1,1512937784.0,1512938435.0,1512941073.0,991.0,5.0,5.0
4458,93,3,110,1,1513767922.0,1513768717.0,1513769374.0,456.0,5.0,5.0
4459,85,3,486,1,1511194723.0,1511195269.0,1511197718.0,1155.0,5.0,5.0
4460,46,3,64,1,1508673431.0,1508673511.0,1508675568.0,1002.0,5.0,2.0
4461,11,3,847,1,1508901024.0,1508901525.0,1508903174.0,694.0,5.0,1.0
4462,12,6,36,1,1514325208.0,1514325958.0,1514328574.0,984.0,5.0,3.0
4463,38,2,562,1,1513776749.0,1513776829.0,1513779223.0,1133.0,5.0,5.0
4464,22,5,300,1,1501490526.0,1501491180.0,1501493459.0,1088.0,4.0,5.0
4465,7,5,786,1,1507906787.0,1507907630.0,1507907985.0,338.0,2.0,5.0
4466,58,3,781,1,1509090349.0,1509091050.0,1509093697.0,994.0,3.0,5.0
4467,70,4,892,1,1513678722.0,1513679005.0,1513681626.0,1222.0,1.0,5.0
4468,76,3,187,1,1510022412.0,1510022764.0,1510026000.0,1170.0,5.0,5.0
4470,76,3,355,1,1510462946.0,1510463621.0,1510467137.0,1254.0,5.0,5.0
4471,76,3,970,1,1508020299.0,1508021181.0,1508024206.0,1107.0,5.0,5.0
4472,29,3,371,1,1508648413.0,1508648865.0,1508650864.0,799.0,5.0,5.0
4473,12,6,792,1,1508762570.0,1508762868.0,1508763647.0,503.0,5.0,4.0
4474,74,4,134,1,1510811823.0,1510812130.0,1510814883.0,1025.0,5.0,5.0
4476,4,3,658,1,1512892225.0,1512892291.0,1512894350.0,817.0,5.0,5.0
4477,78,2,873,1,1502860449.0,1502860885.0,1502863873.0,1096.0,5.0,4.0
4478,71,3,113,1,1512211918.0,1512212113.0,1512215104.0,1366.0,4.0,1.0
4479,2,5,595,1,1502869484.0,1502869830.0,1502870317.0,346.0,5.0,2.0
4480,78,2,667,1,1514223535.0,1514223656.0,1514224407.0,605.0,5.0,5.0
4481,57,3,541,1,1510855882.0,1510855977.0,1510857237.0,691.0,5.0,5.0
4483,29,3,925,1,1509762258.0,1509762551.0,1509763025.0,342.0,3.0,5.0
4484,8,3,288,1,1508911573.0,1508911711.0,1508913252.0,662.0,5.0,5.0
4485,7,5,903,1,1506466123.0,1506466963.0,1506469026.0,818.0,2.0,1.0
4486,74,4,721,1,1514154355.0,1514155127.0,1514156723.0,678.0,5.0,2.0
4487,93,3,777,1,1503750534.0,1503751160.0,1503751764.0,435.0,5.0,4.0
4488,14,2,314,1,1514482206.0,1514482774.0,1514484868.0,1330.0,3.0,5.0
4489,38,2,706,1,1514620695.0,1514621288.0,1514621981.0,407.0,4.0,5.0
4490,43,1,694,1,1512322693.0,1512322961.0,1512326217.0,1958.0,5.0,5.0
4491,6,3,81,1,1508167542.0,1508168187.0,1508168677.0,391.0,5.0,5.0
4493,43,1,749,1,1498006161.0,1498006341.0,1498008468.0,838.0,5.0,5.0
4494,25,3,703,1,1508093156.0,1508093648.0,1508094868.0,675.0,4.0,5.0
4495,70,4,392,0,1510242381.0,1510243273.0,1510244417.0,646.0,5.0,5.0
4496,25,3,588,1,1514114723.0,1514114827.0,1514115698.0,539.0,5.0,5.0
4498,43,1,828,1,1497859592.0,1497860070.0,1497861477.0,748.0,5.0,4.0
4499,85,3,475,1,1497911507.0,1497912033.0,1497912720.0,406.0,4.0,5.0
4500,14,2,874,1,1504350415.0,1504350649.0,1504353537.0,1326.0,5.0,5.0
4501,12,6,593,1,1512839493.0,1512839744.0,1512841500.0,1148.0,5.0,5.0
4502,74,4,830,1,1513246522.0,1513246710.0,1513248797.0,1013.0,5.0,5.0
4503,60,1,743,1,1506467245.0,1506467377.0,1506469200.0,746.0,2.0,5.0
4504,76,3,895,1,1504754588.0,1504754995.0,1504756077.0,524.0,5.0,4.0
4505,65,5,978,1,1489103431.0,1489104285.0,1489105687.0,620.0,5.0,5.0
4506,7,5,779,1,1509659485.0,1509660320.0,1509663513.0,1157.0,5.0,5.0
4507,7,5,674,1,1512240455.0,1512241017.0,1512242642.0,833.0,5.0,5.0
4508,5,3,961,0,1512251863.0,1512252508.0,1512254576.0,820.0,4.0,5.0
4509,14,2,993,1,1505253978.0,1505254844.0,1505256351.0,652.0,5.0,3.0
4510,7,5,343,1,1508528588.0,1508528661.0,1508530174.0,790.0,5.0,5.0
4511,29,3,291,1,1514650860.0,1514651338.0,1514654570.0,1460.0,5.0,3.0
4512,65,5,611,1,1495809547.0,1495809610.0,1495810615.0,591.0,5.0,5.0
4513,85,3,966,0,1513839811.0,1513839971.0,1513840653.0,404.0,4.0,5.0
4514,8,3,683,1,1502147724.0,1502148271.0,1502149621.0,604.0,5.0,3.0
4515,95,5,172,1,1514699880.0,1514700293.0,1514703303.0,1102.0,5.0,5.0
4516,2,5,934,1,1504651867.0,1504652513.0,1504655731.0,1165.0,5.0,2.0
4517,15,5,638,1,1512793107.0,1512793971.0,1512796375.0,921.0,5.0,5.0
4518,35,2,897,1,1511898406.0,1511899227.0,1511901364.0,1033.0,2.0,2.0
4519,56,3,608,1,1513950432.0,1513951027.0,1513952006.0,581.0,5.0,5.0
4520,93,3,19,1,1509502362.0,1509502927.0,1509505872.0,1083.0,5.0,5.0
4521,54,6,383,0,1512020965.0,1512021722.0,1512024547.0,1047.0,5.0,5.0
4522,46,3,568,1,1509779223.0,1509779710.0,1509782774.0,1119.0,5.0,5.0
4523,15,5,885,1,1514010857.0,1514011565.0,1514013697.0,839.0,5.0,4.0
4524,47,6,351,1,1513919508.0,1513919663.0,1513920873.0,562.0,5.0,4.0
4525,60,1,694,1,1511627680.0,1511627895.0,1511628482.0,428.0,5.0,5.0
4526,54,6,922,1,1512884688.0,1512885056.0,1512888485.0,1228.0,3.0,4.0
4527,76,3,895,1,1514564934.0,1514565330.0,1514566122.0,508.0,5.0,5.0
4528,8,3,888,1,1513083355.0,1513083861.0,1513084901.0,605.0,5.0,3.0
4529,85,3,579,1,1507942755.0,1507943244.0,1507946671.0,1228.0,1.0,5.0
4530,1,2,66,0,1514724984.0,1514725202.0,1514725724.0,403.0,2.0,4.0
4531,65,5,638,1,1512941891.0,1512942495.0,1512943243.0,424.0,4.0,5.0
4532,46,3,142,1,1510913993.0,1510914697.0,1510916300.0,825.0,4.0,3.0
4533,15,5,571,1,1513663078.0,1513663884.0,1513667034.0,1144.0,1.0,2.0
4534,12,6,303,1,1514640299.0,1514640846.0,1514642633.0,896.0,5.0,5.0
4535,60,1,876,1,1514649604.0,1514650019.0,1514651416.0,744.0,5.0,5.0
4536,22,5,662,1,1496380168.0,1496380962.0,1496384243.0,1184.0,5.0,5.0
4537,7,5,437,1,1502923759.0,1502924187.0,1502926592.0,921.0,5.0,5.0
4538,4,3,478,1,1505279165.0,1505279430.0,1505280815.0,615.0,5.0,5.0
4539,74,4,474,1,1513486361.0,1513487047.0,1513489398.0,905.0,5.0,5.0
4540,76,3,730,1,1504138001.0,1504138783.0,1504141345.0,968.0,5.0,5.0
4541,58,3,529,1,1507308438.0,1507308795.0,1507311373.0,1205.0,5.0,1.0
4542,95,5,785,1,1514292286.0,1514293057.0,1514293765.0,476.0,5.0,5.0
4543,8,3,161,1,1512490012.0,1512490152.0,1512490510.0,339.0,5.0,5.0
4544,46,3,221,1,1513756148.0,1513756352.0,1513759436.0,1125.0,5.0,5.0
4545,60,1,957,1,1510932092.0,1510932572.0,1510934274.0,863.0,4.0,5.0
4546,15,5,552,1,1513771022.0,1513771455.0,1513772253.0,511.0,5.0,3.0
4547,7,5,692,1,1510840764.0,1510841539.0,1510842752.0,673.0,5.0,5.0
4548,47,6,185,0,1514583295.0,1514583846.0,1514587142.0,1188.0,5.0,1.0
4549,60,1,656,0,1509701808.0,1509702356.0,1509702674.0,371.0,5.0,5.0
4550,51,4,494,1,1503198094.0,1503198720.0,1503199520.0,439.0,5.0,5.0
4551,58,3,194,1,1511427368.0,1511428018.0,1511428640.0,442.0,5.0,5.0
4552,60,1,402,1,1510738091.0,1510738702.0,1510741762.0,1852.0,5.0,5.0
4553,25,3,289,1,1509345883.0,1509346466.0,1509347490.0,507.0,3.0,5.0
4554,8,3,381,1,1514030228.0,1514030417.0,1514032205.0,897.0,5.0,5.0
4555,58,3,478,1,1508341669.0,1508342390.0,1508343714.0,716.0,5.0,5.0
4556,12,6,82,1,1513563690.0,1513564435.0,1513564986.0,365.0,5.0,5.0
4557,42,3,557,1,1514192617.0,1514193176.0,1514194469.0,898.0,5.0,5.0
4558,72,3,219,1,1513738356.0,1513738808.0,1513742316.0,1252.0,5.0,5.0
4559,72,3,73,1,1513048247.0,1513048316.0,1513051457.0,1142.0,5.0,3.0
4560,57,3,651,1,1512734458.0,1512734826.0,1512736584.0,885.0,5.0,5.0
4561,93,3,378,1,1513386934.0,1513387719.0,1513389546.0,748.0,5.0,5.0
4562,38,2,34,1,1513834495.0,1513835203.0,1513835555.0,305.0,5.0,2.0
4563,7,5,821,1,1504743013.0,1504743086.0,1504745885.0,1039.0,5.0,5.0
4564,2,5,160,1,1509146289.0,1509146385.0,1509149983.0,1279.0,5.0,5.0
4565,12,6,90,1,1512144237.0,1512145121.0,1512146053.0,563.0,5.0,5.0
4566,8,3,735,1,1513851419.0,1513851861.0,1513853545.0,856.0,5.0,5.0
4567,51,4,342,1,1503108308.0,1503109197.0,1503112540.0,1202.0,3.0,3.0
4568,7,5,435,1,1497477951.0,1497478391.0,1497478789.0,319.0,5.0,5.0
4569,5,3,851,1,1509404804.0,1509405647.0,1509409078.0,1229.0,5.0,1.0
4570,38,2,643,1,1514535725.0,1514535805.0,1514536349.0,412.0,5.0,5.0
4571,11,3,659,1,1508305708.0,1508306010.0,1508308870.0,1057.0,5.0,3.0
4572,8,3,6,1,1512501491.0,1512501918.0,1512502779.0,535.0,5.0,5.0
4573,46,3,401,1,1514327734.0,1514327945.0,1514330484.0,961.0,5.0,1.0
4574,4,3,249,1,1492808480.0,1492809332.0,1492811169.0,751.0,5.0,5.0
4575,71,3,187,1,1509286732.0,1509287422.0,1509289221.0,901.0,2.0,3.0
4576,60,1,743,1,1513012363.0,1513012449.0,1513014613.0,1368.0,5.0,5.0
4577,14,2,757,1,1504289308.0,1504290046.0,1504292655.0,1217.0,5.0,5.0
4578,60,1,749,1,1507496588.0,1507497137.0,1507499734.0,979.0,5.0,5.0
4579,95,5,443,1,1514229556.0,1514230271.0,1514232596.0,1106.0,5.0,5.0
4580,69,3,883,1,1514179936.0,1514180291.0,1514183075.0,1035.0,2.0,5.0
4581,38,2,600,1,1512461091.0,1512461885.0,1512462560.0,463.0,5.0,1.0
4582,8,3,37,1,1506850357.0,1506850625.0,1506853213.0,1597.0,5.0,5.0
4583,35,2,625,1,1511528828.0,1511529506.0,1511530610.0,630.0,5.0,5.0
4584,70,4,704,1,1508935404.0,1508935892.0,1508937666.0,891.0,5.0,5.0
4585,5,3,131,1,1514513023.0,1514513459.0,1514514278.0,445.0,5.0,5.0
4586,65,5,368,1,1511340281.0,1511340811.0,1511343468.0,1236.0,5.0,1.0
4587,58,3,15,1,1512878944.0,1512879267.0,1512882363.0,1128.0,5.0,4.0
4588,38,2,395,1,1514143794.0,1514143956.0,1514145391.0,759.0,5.0,5.0
4589,22,5,379,1,1500519545.0,1500520253.0,1500523648.0,1218.0,5.0,5.0
4590,78,2,710,1,1505400966.0,1505401290.0,1505402292.0,590.0,4.0,5.0
4591,7,5,718,1,1514541933.0,1514542280.0,1514543606.0,717.0,5.0,5.0
4592,8,3,514,1,1508903414.0,1508903894.0,1508906286.0,917.0,5.0,5.0
